County,Agency,Sworn,Reserve,Dispatcher,Total,Year,Snapshot,SourceFile,Full-Time Sworn
SACRAMENTO COUNTY,AMTRAK PD,30.0,0,0,30,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA ALCOHOLIC BEVERAGE CONTROL,180.0,0,0,180,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA ASSEMBLY SGT AT ARMS LEGIS,15.0,0,0,15,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA DEPT CONSUMER AFF DEN BD,9.0,0,0,9,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA DEPT CONSUMER AFF INVEST,125.0,0,0,125,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA DEPT DEVELOPMENTAL OPS,77.0,0,0,77,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA DEPT EMPLOYMENT DEVELOPMENT,34.0,0,0,34,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA DEPT FISH & WILDLIFE,368.0,0,0,368,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA DEPT HEALTH CARE SVCS,65.0,0,0,65,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA DEPT INSURANCE FRAUD,180.0,0,0,180,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA DEPT JUSTICE,274.0,0,0,274,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA DEPT MOTOR VEHICLES,214.0,0,0,214,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA DEPT PARKS & RECREATION,552.0,0,46,598,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA DEPT PUB HEALTH FOOD/DRUG,76.0,0,0,76,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA DEPT SOCIAL SERVICES,60.0,0,0,60,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA DEPT STATE HOSPITALS,59.0,0,0,59,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA DEPT TOXIC SUBSTANCES CNTL,10.0,0,0,10,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA FRANCHISE TAX BOARD,29.0,0,0,29,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA HIGHWAY PATROL,6637.0,0,830,7467,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA HORSE RACING BOARD,15.0,0,0,15,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA OFFICE OF LE SUPPORT (OLES),5.0,0,0,5,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA SECRETARY OF STATE OFC INV,3.0,0,0,3,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA STATE FAIR PD,2.0,1,0,3,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CA STATE LOTTERY,35.0,0,0,35,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CAL - OES,18.0,0,0,18,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CAL FIRE,164.0,0,0,164,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CITRUS HEIGHTS PD,81.0,4,22,107,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,CSU SACRAMENTO PD,20.0,0,7,27,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,"DEPT CANNABIS CNTL, ENF DIV",51.0,0,0,51,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,ELK GROVE PD,129.0,0,19,148,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,FOLSOM PD,73.0,3,15,91,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,GALT PD,35.0,2,8,45,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,LOS RIOS CCD PD,12.0,0,6,18,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,SACRAMENTO COUNTY CORONER,15.0,0,0,15,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,SACRAMENTO COUNTY DA,41.0,0,0,41,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,SACRAMENTO COUNTY HUMAN ASST INV,20.0,0,0,20,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,SACRAMENTO COUNTY REG PARKS DEPT,26.0,1,0,27,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,SACRAMENTO COUNTY SD,1314.0,390,78,1782,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,SACRAMENTO PD,674.0,88,82,844,2022,Jul,07-2022_clean.csv,
SACRAMENTO COUNTY,TWIN RIVERS USD PD,14.0,4,5,23,2022,Jul,07-2022_clean.csv,
SAN BENITO COUNTY,HOLLISTER PD,33.0,4,0,37,2022,Jul,07-2022_clean.csv,
SAN BENITO COUNTY,SAN BENITO COUNTY DA,3.0,0,0,3,2022,Jul,07-2022_clean.csv,
SAN BENITO COUNTY,SAN BENITO COUNTY SD,55.0,12,0,67,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,APPLE VALLEY UNIF SCH DIST PD,9.0,1,2,12,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,BARSTOW PD,40.0,1,8,49,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,BURLINGTON NORTHRN SANTA FE RR,33.0,0,0,33,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,CHAFFEY CCD PD,12.0,0,0,12,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,CHINO PD,115.0,1,18,134,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,COLTON PD,53.0,0,11,64,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,CSU SAN BERNARDINO PD,11.0,0,7,18,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,FONTANA PD,189.0,9,26,224,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,FONTANA UNIFIED SCHOOL DIST,12.0,0,8,20,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,HESPERIA UNIFIED SCHOOL DIST,8.0,0,0,8,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,MONTCLAIR PD,46.0,4,8,58,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,ONTARIO PD,273.0,7,36,316,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,REDLANDS PD,78.0,1,13,92,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,RIALTO PD,111.0,1,13,125,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,SAN BERNARDINO CCD PD,10.0,0,1,11,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,SAN BERNARDINO COUNTY DA,60.0,0,0,60,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,SAN BERNARDINO COUNTY HUMAN SVCS,22.0,0,0,22,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,SAN BERNARDINO COUNTY SD,1895.0,128,145,2168,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,SAN BERNARDINO PD,253.0,11,28,292,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,SAN BERNARDINO UNIF SCHL DIST,25.0,2,6,33,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,SNOWLINE JOINT UNIF SCHL DIST,2.0,3,0,5,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,UPLAND PD,65.0,4,15,84,2022,Jul,07-2022_clean.csv,
SAN BERNARDINO COUNTY,VICTOR VALLEY COLLEGE PD,7.0,7,0,14,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,CA DEPT OF FIN PROT AND INNOV,5.0,0,0,5,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,CARLSBAD PD,123.0,1,17,141,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,CHULA VISTA PD,238.0,2,27,267,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,CORONADO PD,44.0,1,11,56,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,CSU SAN DIEGO PD,33.0,8,9,50,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,CSU SAN MARCOS PD,18.0,0,6,24,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,EL CAJON PD,123.0,20,19,162,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,ESCONDIDO PD,136.0,5,27,168,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,LA MESA PD,63.0,0,21,84,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,MIRA COSTA CCD PD,7.0,0,5,12,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,NATIONAL CITY PD,84.0,2,10,96,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,OCEANSIDE PD,201.0,1,26,228,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,PALOMAR CCD PD,11.0,4,0,15,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,SAN DIEGO CCD PD,36.0,0,10,46,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,SAN DIEGO CITY SCHOOLS PD,38.0,0,9,47,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,SAN DIEGO COUNTY DA,119.0,0,0,119,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,SAN DIEGO COUNTY PUBLIC ASST INV,37.0,0,0,37,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,SAN DIEGO COUNTY SD,2492.0,95,132,2719,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,"SAN DIEGO HARBOR PD, PORT OF",116.0,0,9,125,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,SAN DIEGO PD,1787.0,14,154,1955,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,SOUTHWESTERN CCD PD,10.0,0,3,13,2022,Jul,07-2022_clean.csv,
SAN DIEGO COUNTY,UC SAN DIEGO PD,38.0,0,9,47,2022,Jul,07-2022_clean.csv,
SAN FRANCISCO COUNTY,CSU SAN FRANCISCO PD,17.0,0,2,19,2022,Jul,07-2022_clean.csv,
SAN FRANCISCO COUNTY,SAN FRAN INT'L AIRPORT COMM,0.0,0,29,29,2022,Jul,07-2022_clean.csv,
SAN FRANCISCO COUNTY,SAN FRANCISCO CCD PD,14.0,0,0,14,2022,Jul,07-2022_clean.csv,
SAN FRANCISCO COUNTY,SAN FRANCISCO COUNTY DA,36.0,0,0,36,2022,Jul,07-2022_clean.csv,
SAN FRANCISCO COUNTY,SAN FRANCISCO COUNTY MED EXAM,15.0,0,0,15,2022,Jul,07-2022_clean.csv,
SAN FRANCISCO COUNTY,SAN FRANCISCO COUNTY SD,759.0,0,0,759,2022,Jul,07-2022_clean.csv,
SAN FRANCISCO COUNTY,SAN FRANCISCO DEPT EMER MGT,0.0,0,187,187,2022,Jul,07-2022_clean.csv,
SAN FRANCISCO COUNTY,SAN FRANCISCO PD,1978.0,28,0,2006,2022,Jul,07-2022_clean.csv,
SAN FRANCISCO COUNTY,UC SAN FRANCISCO PD,53.0,0,11,64,2022,Jul,07-2022_clean.csv,
SAN JOAQUIN COUNTY,ESCALON PD,11.0,13,0,24,2022,Jul,07-2022_clean.csv,
SAN JOAQUIN COUNTY,LODI PD,66.0,2,17,85,2022,Jul,07-2022_clean.csv,
SAN JOAQUIN COUNTY,MANTECA PD,72.0,2,12,86,2022,Jul,07-2022_clean.csv,
SAN JOAQUIN COUNTY,PORT OF STOCKTON PD,15.0,0,0,15,2022,Jul,07-2022_clean.csv,
SAN JOAQUIN COUNTY,RIPON PD,24.0,0,10,34,2022,Jul,07-2022_clean.csv,
SAN JOAQUIN COUNTY,SAN JOAQUIN COUNTY DA,42.0,0,0,42,2022,Jul,07-2022_clean.csv,
SAN JOAQUIN COUNTY,SAN JOAQUIN COUNTY SD,313.0,3,32,348,2022,Jul,07-2022_clean.csv,
SAN JOAQUIN COUNTY,SAN JOAQUIN DELTA COLLEGE PD,11.0,1,4,16,2022,Jul,07-2022_clean.csv,
SAN JOAQUIN COUNTY,STOCKTON PD,378.0,32,51,461,2022,Jul,07-2022_clean.csv,
SAN JOAQUIN COUNTY,STOCKTON USD DEPT PUB SAFETY,26.0,0,9,35,2022,Jul,07-2022_clean.csv,
SAN JOAQUIN COUNTY,TRACY PD,99.0,3,16,118,2022,Jul,07-2022_clean.csv,
SAN LUIS OBISPO COUNTY,ARROYO GRANDE PD,25.0,0,0,25,2022,Jul,07-2022_clean.csv,
SAN LUIS OBISPO COUNTY,ATASCADERO PD,32.0,0,6,38,2022,Jul,07-2022_clean.csv,
SAN LUIS OBISPO COUNTY,CPSU SAN LUIS OBISPO PD,18.0,0,7,25,2022,Jul,07-2022_clean.csv,
SAN LUIS OBISPO COUNTY,CUESTA CCD DPS,4.0,0,0,4,2022,Jul,07-2022_clean.csv,
SAN LUIS OBISPO COUNTY,GROVER BEACH PD,19.0,1,3,23,2022,Jul,07-2022_clean.csv,
SAN LUIS OBISPO COUNTY,MORRO BAY PD,17.0,0,0,17,2022,Jul,07-2022_clean.csv,
SAN LUIS OBISPO COUNTY,PASO ROBLES PD,41.0,2,10,53,2022,Jul,07-2022_clean.csv,
SAN LUIS OBISPO COUNTY,PISMO BEACH PD,22.0,1,9,32,2022,Jul,07-2022_clean.csv,
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO COUNTY DA,17.0,0,0,17,2022,Jul,07-2022_clean.csv,
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO COUNTY SD,307.0,12,21,340,2022,Jul,07-2022_clean.csv,
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO PD,58.0,3,13,74,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,ATHERTON PD,22.0,2,11,35,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,BELMONT PD,31.0,0,8,39,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,BRISBANE PD,13.0,0,0,13,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,BROADMOOR PD,8.0,0,0,8,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,BURLINGAME PD,36.0,0,14,50,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,COLMA PD,18.0,0,5,23,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,DALY CITY PD,93.0,0,0,93,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,EAST PALO ALTO PD,27.0,0,0,27,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,FOSTER CITY PD,34.0,4,9,47,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,HILLSBOROUGH PD,26.0,2,5,33,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,MENLO PARK PD,43.0,2,13,58,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,PACIFICA PD,30.0,4,0,34,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,REDWOOD CITY PD,85.0,2,16,103,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,SAN BRUNO PD,46.0,4,12,62,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,SAN MATEO COUNTY CORONER,11.0,0,0,11,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,SAN MATEO COUNTY DA,14.0,0,0,14,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,SAN MATEO COUNTY PUB SFTY COMM CTR,0.0,0,71,71,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,SAN MATEO COUNTY SHERIFF'S OFFICE,287.0,33,0,320,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,SAN MATEO PD,110.0,3,15,128,2022,Jul,07-2022_clean.csv,
SAN MATEO COUNTY,SOUTH SAN FRANCISCO PD,80.0,0,17,97,2022,Jul,07-2022_clean.csv,
SANTA BARBARA COUNTY,ALLAN HANCOCK CCD PD,5.0,2,2,9,2022,Jul,07-2022_clean.csv,
SANTA BARBARA COUNTY,GUADALUPE PD,14.0,1,0,15,2022,Jul,07-2022_clean.csv,
SANTA BARBARA COUNTY,LOMPOC PD,46.0,0,11,57,2022,Jul,07-2022_clean.csv,
SANTA BARBARA COUNTY,SANTA BARBARA COUNTY DA,14.0,0,0,14,2022,Jul,07-2022_clean.csv,
SANTA BARBARA COUNTY,SANTA BARBARA COUNTY SD,489.0,40,32,561,2022,Jul,07-2022_clean.csv,
SANTA BARBARA COUNTY,SANTA BARBARA PD,112.0,12,12,136,2022,Jul,07-2022_clean.csv,
SANTA BARBARA COUNTY,SANTA MARIA PD,101.0,0,19,120,2022,Jul,07-2022_clean.csv,
SANTA BARBARA COUNTY,UC SANTA BARBARA PD,31.0,0,4,35,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,CAMPBELL PD,43.0,7,13,63,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,CSU SAN JOSE PD,21.0,0,8,29,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,FOOTHILL-DEANZA CCD PD,9.0,0,0,9,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,GILROY PD,62.0,4,11,77,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,LOS ALTOS PD,30.0,1,11,42,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,LOS GATOS PD,37.0,6,5,48,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,MILPITAS PD,87.0,1,14,102,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,MORGAN HILL PD,38.0,0,10,48,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,MOUNTAIN VIEW PD,86.0,9,18,113,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,PALO ALTO PD,67.0,6,17,90,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,SAN JOSE PD,1082.0,94,147,1323,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,SAN JOSE UNIF SCHL DIST PD,1.0,0,0,1,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,SAN JOSE/EVERGREEN CCD PD,7.0,1,0,8,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,SANTA CLARA COUNTY COMM DEPT,0.0,0,81,81,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,SANTA CLARA COUNTY DA,88.0,0,0,88,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,SANTA CLARA COUNTY DA-WELFARE FRD,1.0,0,0,1,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,SANTA CLARA COUNTY SD,1171.0,56,0,1227,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,SANTA CLARA PD,142.0,172,21,335,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,SUNNYVALE DPS,202.0,0,22,224,2022,Jul,07-2022_clean.csv,
SANTA CLARA COUNTY,WEST VALLEY CCD PD,9.0,1,0,10,2022,Jul,07-2022_clean.csv,
SANTA CRUZ COUNTY,CAPITOLA PD,21.0,2,0,23,2022,Jul,07-2022_clean.csv,
SANTA CRUZ COUNTY,SANTA CRUZ COUNTY DA,18.0,0,0,18,2022,Jul,07-2022_clean.csv,
SANTA CRUZ COUNTY,SANTA CRUZ COUNTY SD,144.0,17,0,161,2022,Jul,07-2022_clean.csv,
SANTA CRUZ COUNTY,SANTA CRUZ PD,74.0,0,0,74,2022,Jul,07-2022_clean.csv,
SANTA CRUZ COUNTY,SCOTTS VALLEY PD,18.0,4,7,29,2022,Jul,07-2022_clean.csv,
SANTA CRUZ COUNTY,UC SANTA CRUZ PD,18.0,0,9,27,2022,Jul,07-2022_clean.csv,
SANTA CRUZ COUNTY,WATSONVILLE PD,68.0,0,0,68,2022,Jul,07-2022_clean.csv,
SHASTA COUNTY,ANDERSON PD,24.0,1,0,25,2022,Jul,07-2022_clean.csv,
SHASTA COUNTY,REDDING PD,110.0,1,0,111,2022,Jul,07-2022_clean.csv,
SHASTA COUNTY,SHASTA AREA SAFETY COMM AGCY,0.0,0,36,36,2022,Jul,07-2022_clean.csv,
SHASTA COUNTY,SHASTA COUNTY DA,10.0,0,0,10,2022,Jul,07-2022_clean.csv,
SHASTA COUNTY,SHASTA COUNTY MARSHAL,23.0,0,1,24,2022,Jul,07-2022_clean.csv,
SHASTA COUNTY,SHASTA COUNTY SD,120.0,6,0,126,2022,Jul,07-2022_clean.csv,
SIERRA COUNTY,SIERRA COUNTY SHERIFF'S OFFICE,10.0,2,5,17,2022,Jul,07-2022_clean.csv,
SISKIYOU COUNTY,ETNA PD,5.0,2,0,7,2022,Jul,07-2022_clean.csv,
SISKIYOU COUNTY,LAKE SHASTINA DISTRICT PD,4.0,0,0,4,2022,Jul,07-2022_clean.csv,
SISKIYOU COUNTY,MOUNT SHASTA PD,9.0,2,6,17,2022,Jul,07-2022_clean.csv,
SISKIYOU COUNTY,SISKIYOU COUNTY DA,4.0,0,0,4,2022,Jul,07-2022_clean.csv,
SISKIYOU COUNTY,SISKIYOU COUNTY SD,59.0,10,9,78,2022,Jul,07-2022_clean.csv,
SISKIYOU COUNTY,TULELAKE PD,3.0,0,0,3,2022,Jul,07-2022_clean.csv,
SISKIYOU COUNTY,WEED PD,7.0,1,6,14,2022,Jul,07-2022_clean.csv,
SISKIYOU COUNTY,YREKA PD,15.0,0,10,25,2022,Jul,07-2022_clean.csv,
SOLANO COUNTY,BENICIA PD,30.0,2,13,45,2022,Jul,07-2022_clean.csv,
SOLANO COUNTY,CSU CAL MARITIME ACADEMY PD,8.0,0,0,8,2022,Jul,07-2022_clean.csv,
SOLANO COUNTY,DIXON PD,24.0,0,0,24,2022,Jul,07-2022_clean.csv,
SOLANO COUNTY,FAIRFIELD PD,123.0,0,25,148,2022,Jul,07-2022_clean.csv,
SOLANO COUNTY,SOLANO CCD DPS,2.0,0,0,2,2022,Jul,07-2022_clean.csv,
SOLANO COUNTY,SOLANO COUNTY DA,13.0,0,0,13,2022,Jul,07-2022_clean.csv,
SOLANO COUNTY,SOLANO COUNTY SD,172.0,9,21,202,2022,Jul,07-2022_clean.csv,
SOLANO COUNTY,SOLANO COUNTY SPECIAL INV BUREAU,7.0,0,0,7,2022,Jul,07-2022_clean.csv,
SOLANO COUNTY,SUISUN CITY PD,25.0,2,8,35,2022,Jul,07-2022_clean.csv,
SOLANO COUNTY,VACAVILLE PD,105.0,2,20,127,2022,Jul,07-2022_clean.csv,
SOLANO COUNTY,VALLEJO PD,88.0,2,17,107,2022,Jul,07-2022_clean.csv,
SONOMA COUNTY,CLOVERDALE PD,13.0,0,7,20,2022,Jul,07-2022_clean.csv,
SONOMA COUNTY,COTATI PD,10.0,0,6,16,2022,Jul,07-2022_clean.csv,
SONOMA COUNTY,CSU SONOMA PD,11.0,0,1,12,2022,Jul,07-2022_clean.csv,
SONOMA COUNTY,HEALDSBURG PD,15.0,0,7,22,2022,Jul,07-2022_clean.csv,
SONOMA COUNTY,PETALUMA PD,68.0,0,15,83,2022,Jul,07-2022_clean.csv,
SONOMA COUNTY,ROHNERT PARK DPS,71.0,0,16,87,2022,Jul,07-2022_clean.csv,
SONOMA COUNTY,SANTA ROSA PD,162.0,0,31,193,2022,Jul,07-2022_clean.csv,
SONOMA COUNTY,SEBASTOPOL PD,12.0,3,4,19,2022,Jul,07-2022_clean.csv,
SONOMA COUNTY,SONOMA COUNTY DA,13.0,0,0,13,2022,Jul,07-2022_clean.csv,
SONOMA COUNTY,"SONOMA COUNTY HUM SRV,WLF FRD INV",6.0,0,0,6,2022,Jul,07-2022_clean.csv,
SONOMA COUNTY,SONOMA COUNTY JR COLLEGE DIST PD,10.0,0,5,15,2022,Jul,07-2022_clean.csv,
SONOMA COUNTY,SONOMA COUNTY SHERIFF'S OFFICE,400.0,0,24,424,2022,Jul,07-2022_clean.csv,
SONOMA COUNTY,SONOMA-MARIN AREA RAIL TRANSIT,1.0,0,0,1,2022,Jul,07-2022_clean.csv,
STANISLAUS COUNTY,CERES DPS,50.0,4,10,64,2022,Jul,07-2022_clean.csv,
STANISLAUS COUNTY,CSU STANISLAUS DPS,14.0,0,2,16,2022,Jul,07-2022_clean.csv,
STANISLAUS COUNTY,MODESTO PD,170.0,8,0,178,2022,Jul,07-2022_clean.csv,
STANISLAUS COUNTY,NEWMAN PD,13.0,4,0,17,2022,Jul,07-2022_clean.csv,
STANISLAUS COUNTY,OAKDALE PD,23.0,3,8,34,2022,Jul,07-2022_clean.csv,
STANISLAUS COUNTY,STANISLAUS COUNTY DA,19.0,0,0,19,2022,Jul,07-2022_clean.csv,
STANISLAUS COUNTY,STANISLAUS COUNTY SD,531.0,31,0,562,2022,Jul,07-2022_clean.csv,
STANISLAUS COUNTY,STANISLAUS REGIONAL 9-1-1,0.0,0,39,39,2022,Jul,07-2022_clean.csv,
STANISLAUS COUNTY,TURLOCK PD,82.0,0,14,96,2022,Jul,07-2022_clean.csv,
SUTTER COUNTY,SUTTER COUNTY DA,5.0,0,0,5,2022,Jul,07-2022_clean.csv,
SUTTER COUNTY,SUTTER COUNTY HEALTH & HUMAN SVCS,2.0,0,0,2,2022,Jul,07-2022_clean.csv,
SUTTER COUNTY,SUTTER COUNTY SD,99.0,8,10,117,2022,Jul,07-2022_clean.csv,
SUTTER COUNTY,YUBA CITY PD,60.0,4,10,74,2022,Jul,07-2022_clean.csv,
SUTTER COUNTY,CORNING PD,11.0,0,4,15,2022,Jul,07-2022_clean.csv,
SUTTER COUNTY,RED BLUFF PD,25.0,3,10,38,2022,Jul,07-2022_clean.csv,
SUTTER COUNTY,TEHAMA COUNTY DA,6.0,0,0,6,2022,Jul,07-2022_clean.csv,
SUTTER COUNTY,TEHAMA COUNTY SD,63.0,8,8,79,2022,Jul,07-2022_clean.csv,
TRINITY COUNTY,TRINITY COUNTY DIST ATTORNEY,1.0,0,0,1,2022,Jul,07-2022_clean.csv,
TRINITY COUNTY,TRINITY COUNTY MARSHAL,4.0,0,0,4,2022,Jul,07-2022_clean.csv,
TRINITY COUNTY,TRINITY COUNTY SD,36.0,5,0,41,2022,Jul,07-2022_clean.csv,
TULARE COUNTY,COLLEGE OF THE SEQUOIAS PD,5.0,1,0,6,2022,Jul,07-2022_clean.csv,
TULARE COUNTY,DINUBA PD,37.0,0,6,43,2022,Jul,07-2022_clean.csv,
TULARE COUNTY,EXETER PD,15.0,5,0,20,2022,Jul,07-2022_clean.csv,
TULARE COUNTY,FARMERSVILLE PD,16.0,0,0,16,2022,Jul,07-2022_clean.csv,
TULARE COUNTY,LINDSAY DPS,17.0,1,0,18,2022,Jul,07-2022_clean.csv,
TULARE COUNTY,PORTERVILLE PD,61.0,3,14,78,2022,Jul,07-2022_clean.csv,
TULARE COUNTY,TULARE COUNTY DA,39.0,0,0,39,2022,Jul,07-2022_clean.csv,
TULARE COUNTY,TULARE COUNTY SD,506.0,16,22,544,2022,Jul,07-2022_clean.csv,
TULARE COUNTY,TULARE PD,67.0,0,13,80,2022,Jul,07-2022_clean.csv,
TULARE COUNTY,VISALIA PD,146.0,0,26,172,2022,Jul,07-2022_clean.csv,
TULARE COUNTY,WOODLAKE PD,14.0,1,0,15,2022,Jul,07-2022_clean.csv,
